id,Security_Code,Security_Id,Security_Name
3002,531592,GENPHARMA,Generic Pharmasec 
3003,539407,GENCON,Generic Engineering Construction and Projects 
3004,540755,GICRE,General Insurance Corporation of India
3005,541999,GENERAAGRI,Genera Agri Corp 
3006,531137,GEMSI,GEMSTONE INVESTMENTS
3007,521133,GEMSPIN,GEM SPINNERS INDIA
3008,532764,GEECEE,GeeCee Ventures 
3009,504028,GEE,GEE
3010,522275,GETD,GE TD India 
3011,532309,GEPIL,GE Power India 
3012,504346,GDTRAGN,GDTRADING AGENCIES
3013,530855,GDLLEAS,GDL LEASING FINANCE
3014,535431,GCMSECU,GCM Securities 
3015,535917,GCMCOMM,GCM Commodity Derivatives 
3016,538319,GCMCAPI,GCM Capital Advisors 
3017,539009,GBLIL,GBL Industries 
3018,533204,GBGLOBAL,GB Global 
3019,512479,GYTRIPA,GAYATRI TISSUE PAPERS
3020,532183,GAYATRI,GAYATRI SUGARS
3021,532767,GAYAPROJ,GAYATRI PROJECTS
3022,541546,GAYAHWS,Gayatri Highways 
3023,524564,GAYATRIBI,GAYATRI BIOORGANICS
3024,540936,GGL,Gautam Gems 
3025,540613,GEL,Gautam Exim 
3026,532345,GATI,GATI
3027,532622,GDL,GATEWAY DISTRIPARKS
3028,509557,GARFIBRES,Garware Technical Fibres 
3029,514400,GARWSYN,GARWARE SYNTHETICS
3030,500655,GARWARPOLY,GARWARE POLYESTER
3031,509563,GARWAMAR,GARWARE MARINE INDUSTRIES
3032,530161,GARODCH,GARODIA CHEMICALS
3033,512493,GARNETINT,GARNET INTERNATIONAL
3034,526727,GARNET,GARNET CONSTRUCTION
3035,539216,GARMNTMNTR,Garment Mantra Lifestyle 
3036,530615,GARGFUR,GARG FURNACE
3037,500155,GARDENSILK,GARDEN SILK MILLS
3038,542011,GRSE,Garden Reach Shipbuilders Engineers 
3039,539492,GARBIFIN,Garbi Finvest 
3040,512443,GANONPRO,Ganon Products 
3041,540647,GANGESSEC,Ganges Securities 
3042,539680,GANGAPHARM,Ganga Pharmaceuticals 
3043,531813,GANGAPA,GANGA PAPERS INDIA
3044,514167,GANECOS,GANESHA ECOSPHERE
3045,526367,GANESHHOUC,GANESH HOUSING CORPORATION
3046,504397,GANHOLD,GANESH HOLDINGS
3047,541703,GFIL,Ganesh Films India 
3048,500153,GANESHBE,GANESH BENZOPLAST
3049,513108,GANDHITUBE,GANDHI SPECIAL TUBES
3050,532959,GAMMNINFRA,GAMMON INFRASTRUCTURE PROJECTS
3051,531902,GALLOPENT,GALLOPS ENTERPRISE
3052,532726,GALLANTT,GALLANTT METAL
3053,533265,GALLISPAT,GALLANTT ISPAT
3054,540935,GALAXYSURF,Galaxy Surfactants 
3055,506186,GCKL,Galaxy Cloud Kitchens 
3056,526073,GALXBRG,GALAXY BEARINGS
3057,531911,GALAGEX,GALAXY AGRICO EXPORTS
3058,504697,GALADA,GALADA POWER TELECOMMUNICATION
3059,538881,GALADAFIN,Galada Finance 
3060,542802,GALACTICO,Galactico Corporate Services 
3061,539228,GGPL,Gala Global Products 
3062,505711,GAJRA,GAJRA BEVEL GEARS
3063,538609,GAJANANSEC,Gajanan Securities Services 
3064,532155,GAIL,GAIL INDIA
3065,531196,GAGANPO,GAGAN POLYCOT INDIA
3066,524624,GAGAN,GAGAN GASES
3067,502850,ZGAEKWAR,GAEKWAR MILLS
3068,505714,GABRIEL,GABRIEL INDIA
3069,540124,GNA,G N A Axles 
3070,543239,GMPL,G M Polyplast 
3071,542666,GKP,G K P Printing Packaging 
3072,540614,GGENG,G G Engineering 
3073,534063,FUTSOL,FUTURISTIC SOLUTIONS
3074,523113,FUTURSEC,FUTURISTIC SECURITIES
3075,540798,FSC,Future Supply Chain Solutions 
3076,540064,FRETAIL,Future Retail 
3077,533296,FMNL,FUTURE MARKET NETWORKS
3078,536507,FLFL,Future Lifestyle Fashions 
3079,570002,FELDVR,Future Enterprises DVR
3080,523574,FEL,Future Enterprises 
3081,533400,FCONSUMER,Future Consumer 
3082,530197,FUNDVISER,Fundviser Capital India 
3083,538568,FRUTION,Fruition Venture 
3084,532042,FRONTCORP,FRONTLINE CORPORATION
3085,522195,FRONTSP,FRONTIER SPRINGS
3086,508980,FRONTCAP,Frontier Capital 
3087,530077,FRSHTRP,FRESHTROP FRUITS
3088,539730,FREDUN,Fredun Pharmaceuticals 
3089,539032,FRASER,Fraser and Company 
3090,539839,FRANKLIN,Franklin Leasing and Finance 
3091,540190,FRANKLININD,Franklin Industries 
3092,532403,4THGEN,FOURTH GENERATION INFORMATION SYSTEMS
3093,513579,FFPL,FOUNDRY FUEL PRODUCTS
3094,500150,FOSECOIND,FOSECO INDIA
3095,530213,FORINTL,FORTUNE INTERNATIONAL
3096,523696,FORTISMLR,Fortis Malar Hospitals 
3097,532843,FORTIS,FORTIS HEALTHCARE
3098,500033,FORCEMOT,FORCE MOTORS
3099,502865,FORBESCO,FORBES COMPANY
3100,507552,FOODSIN,FOODS INNS
3101,522017,FLUIDOM,FLUIDOMAT
3102,530705,FLORATX,FLORA TEXTILES
3103,504380,FLOMIC,Flomic Global Logistics 
3104,533638,FLEXITUFF,Flexituff Ventures International 
3105,523672,FLEXFO,FLEX FOODS
3106,536751,FIVEXTRADE,Five X Tradecom 
3107,524743,FISCHER,FISCHER CHEMIC
3108,532809,FSL,FIRSTSOURCE SOLUTIONS
3109,532379,FIRSTOBJ,FIRSTOBJECT TECHNOLOGIES
3110,511122,1STCUS,FIRST CUSTODIAN FUND INDIA
3111,500940,FINOLEXIND,FINOLEX INDUSTRIES
3112,500144,FINCABLES,FINOLEX CABLES
3113,508954,FINKURVE,Finkurve Financial Services 
3114,533333,FCL,FINEOTEX CHEMICAL
3115,517264,FINELINE,FINELINE CIRCUITS
3116,541557,FINEORG,Fine Organic Industries 
3117,539098,FILTRA,Filtra Consultants and Engineers 
3118,526227,FILATEX,FILATEX INDIA
3119,532022,FILATFASH,FILATEX FASHIONS
3120,532768,FIEMIND,FIEM INDUSTRIES
3121,507910,FIBERWEB,FIBERWEB INDIA
3122,500142,FGP,FGP
3123,533896,FERVENTSYN,FERVENT SYNERGIES
3124,590024,FACT,FERTILIZERS CHEMICALS TRAVANCORE
3125,506414,FERMENTA,Fermenta Biotech 
3126,526689,FENOPLAS,FENOPLAST
3127,505744,FMGOETZE,FEDERALMOGUL GOETZE INDIA
3128,500469,FEDERALBNK,FEDERAL BANK
3129,531599,FDC,FDC
3130,532666,FCSSOFT,FCS SOFTWARE SOLUTIONS
3131,532459,FAZE3AUTO,Faze Three Autofab 
3132,530079,FAZE3Q,FAZE THREE
3133,543252,FAIRCHEMOR,Fairchem Organics 
3134,532656,FACORALL,FACOR ALLOYS
3135,539552,FMEC,F Mec International Financial Services 
3136,526614,EXPOGAS,EXPO GAS CONTAINERS
3137,530571,EXPLICITFIN,EXPLICIT FINANCE
3138,533121,EXPLEOSOL,Expleo Solutions 
3139,500086,EXIDEIND,EXIDE INDUSTRIES
3140,533090,EXCEL,Excel Realty N Infra 
3141,500650,EXCELINDUS,EXCEL INDUSTRIES
3142,514358,EVERLON,EVERLON SYNTHETICS
3143,514060,EVERTEX,Evergreen Textiles 
3144,524790,EVERESTO,EVEREST ORGANICS
3145,532684,EKC,EVEREST KANTO CYLINDER
3146,508906,EVERESTIND,EVEREST INDUSTRIES
3147,531508,EVEREADY,EVEREADY INDUSTRIES INDIA
3148,542668,EVANS,Evans Electric 
3149,521014,EUROTEXIND,EUROTEX INDUSTRIES EXPORTS
3150,533109,EUROMULTI,EURO MULTIVISION
3151,532823,EUROCERA,EURO CERAMICS
3152,530929,EUROASIA,EURO ASIA EXPORTS
3153,521137,EUREKAI,EUREKA INDUSTRIES
3154,537707,ETT,ETT 
3155,500136,ESTER,ESTER INDUSTRIES
3156,533704,ESSARSHPNG,ESSAR SHIPPING
3157,533149,ESSARSEC,Essar Securities 
3158,531259,ESHAMEDIA,Esha Media Research 
3159,511716,ESCORTSFIN,ESCORTS FINANCE
3160,500495,ESCORTS,ESCORTS
3161,540455,ESCORP,Escorp Asset Management 
3162,500133,ESABINDIA,ESAB INDIA
3163,531502,ESARIND,ESAAR INDIA
3164,530909,ERPSOFT,ERP SOFT SYSTEMS
3165,533261,EROSMEDIA,EROS INTERNATIONAL MEDIA
3166,540596,ERIS,Eris Lifesciences 
3167,543243,EQUITASBNK,Equitas Small Finance Bank 
3168,539844,EQUITAS,Equitas Holdings 
3169,531155,EPSOMPRO,EPSOM PROPERTIES
3170,500135,EPL,EPL 
3171,530407,EPIC,EPIC ENERGY
3172,500246,ENVAIREL,ENVAIR ELECTRODYNE
3173,532700,ENIL,ENTERTAINMENT NETWORK INDIA
3174,526574,ENTRINT,ENTERPRISE INTERNATIONAL
3175,533477,ENKEIWHEL,ENKEI WHEELS INDIA
3176,532178,ENGINERSIN,ENGINEERS INDIA
3177,532219,ENERGYDEV,ENERGY DEVELOPMENT COMPANY
3178,540153,ENDURANCE,Endurance Technologies 
3179,512441,ENBETRD,ENBEE TRADE FINANCE
3180,509525,EMPIND,EMPIRE INDUSTRIES
3181,532038,EMMSONS,EMMSONS INTERNATIONAL
3182,524768,EMMESSA,EMMESSAR BIOTECH NUTRITION
3183,533161,EMMBI,Emmbi Industries 
3184,532737,EMKAY,EMKAY GLOBAL FINANCIAL SERVICES
3185,507265,EMERALL,Emerald Leisures 
3186,538882,EMERALD,Emerald Leasing Finance Investment Company 
3187,504008,EMCO,EMCO
3188,533218,EMAMIREAL,Emami Realty 
3189,533208,EMAMIPAP,EMAMI PAPER MILLS
3190,531162,EMAMILTD,EMAMI
3191,522027,EMAINDIA,EMA INDIA
3192,504000,ELPROINTL,ELPRO INTERNATIONAL
3193,517477,ELNET,ELNET TECHNOLOGIES
3194,542803,ELLORATRAD,Ellora Trading 
3195,531278,ELIXIR,Elixir Capital 
3196,539533,ELITECON,Elitecon International 
3197,522074,ELGIEQUIP,ELGI EQUIPMENTS
3198,526705,ELEMARB,ELEGANT MARBLES GRANI INDUSTRIES
3199,526473,ELEFLOR,ELEGANT FLORICULTURE AGROTECH INDIA
3200,526608,ELECTHERM,ELECTROTHERM INDIA
3201,500128,ELECTCAST,ELECTROSTEEL CASTINGS
3202,505700,ELECON,ELECON ENGINEERING CO
3203,523329,ELDEHSG,ELDECO HOUSING INDUSTRIES
3204,503681,ELCIDIN,ELCID INVESTMENTS
3205,500123,ELANTAS,ELANTAS BECK INDIA
3206,513452,ELANGO,ELANGO INDUSTRIES
3207,532820,ELAND,ELand Apparel 
3208,530581,EKAMLEA,EKAM LEASING FINANCE CO
3209,538653,EML,Ejecta Marketing 
3210,523708,EIMCOELECO,EIMCO ELECON INDIA
3211,523127,EIHAHOTELS,EIH ASSOCIATED HOTELS
3212,500840,EIHOTEL,EIH
3213,500125,EIDPARRY,EIDPARRY INDIA
3214,505200,EICHERMOT,EICHER MOTORS
3215,532696,EDUCOMP,EDUCOMP SOLUTIONS
3216,539142,NIFTYEES,Edelweiss Mutual Fund Edelweiss Exchange Traded Scheme Nifty Nifty EES
3217,532922,EDELWEISS,Edelweiss Financial Services
3218,540063,ECS,ECS Biztech 
3219,526703,ECOPLAST,ECOPLAST
3220,538708,ETIL,Econo Trade India 
3221,531533,ECOM,ECOM INFOTECH I
3222,523732,ECOBOAR,ECOBOARD INDUSTRIES
3223,530643,ECORECO,ECO RECYCLING
3224,532927,ECLERX,ECLERX SERVICES
3225,533452,EBIXFOREX,Ebixcash World Money India 
3226,532751,EASUNREYRL,EASUN REYROLLE
3227,542906,EASUN,Easun Capital Markets 
3228,531346,EASTRED,EASTERN TREADS
3229,590022,EASTSILK,EASTERN SILK INDUSTRIES
3230,540006,EASTWEST,East West Holdings 
3231,541053,EIS,East India Securities 
3232,520081,ECSTSTL,EAST COAST STEEL
3233,507917,EASTBUILD,EAST BUILDTECH
3234,542724,EARUM,Earum Pharmaceuticals 
3235,532707,DYNPRO,DYNEMIC PRODUCTS
3236,517238,DYNAVSN,DYNAVISION
3237,530779,DYNAMICP,DYNAMIC PORTFOLIO MANAGEMENT SERVICES
3238,524818,DYNAMIND,DYNAMIC INDUSTRIES
3239,540795,DYNAMIC,Dynamic Cables 
3240,539681,DAL,Dynamic Archistructures 
3241,505242,DYNAMATECH,DYNAMATIC TECHNOLOGIES
3242,532365,DSSL,DYNACONS SYSTEMS SOLUTIONS
3243,532610,DWARKESH,DWARIKESH SUGAR INDUSTRIES
3244,517437,DUTRON,DUTRON POLYMERS
3245,516003,DUROPLY,Duroply Industries 
3246,526355,DUROPACK,DUROPACK
3247,504908,DUNCANENG,Duncan Engineering 
3248,531471,DUKEOFS,DUKE OFFSHORE
3249,511634,DUGARHOU,DUGAR HOUSING DEVELOPMENTS
3250,534674,DUCON,Ducon Infratechnologies 
3251,541084,DACE2RG,DSP BlackRock A C E Fund Series 2 Regular Plan Growth Option
3252,541085,DACE2RDP,DSP BlackRock A C E Fund Series 2 Regular Plan Dividend Payout Option
3253,541086,DACE2DG,DSP BlackRock A C E Fund Series 2 Direct Plan Growth Option
3254,541087,DACE2DDP,DSP BlackRock A C E Fund Series 2 Direct Plan Dividend Payout Option
3255,500124,DRREDDY,DRREDDY39S LABORATORIES
3256,523618,DREDGECORP,DREDGING CORPORATION OF INDIA
3257,526783,DRAGARWQ,DRAGARWALS EYE HOSPITAL
3258,540144,DRA,DRA Consultants 
3259,541299,DLCL,Dr Lalchandani Labs 
3260,539524,LALPATHLAB,Dr Lal PathLabs 
3261,539267,DRHABEEB,Dr Habeebullah Life Sciences 
3262,533176,DQE,DQ ENTERTAINMENT INTERNATIONAL
3263,512519,DONEAR,DONEAR INDUSTRIES
3264,526504,DOLPHMED,DOLPHIN MEDICAL SERVICES
3265,541403,DOLLAR,Dollar Industries 
3266,542013,DOLFIN,Dolfin Rubbers 
3267,505526,DOLAT,DOLAT INVESTMENTS
3268,533146,DLINKINDIA,DLink India 
3269,532868,DLF,DLF
3270,543193,DJML,DJ Mediaprint Logistics 
3271,540699,DIXON,Dixon Technologies India 
3272,526315,DIVSHKT,DIVYASHAKTI GRANITES
3273,538432,DIVINUS,Divinus Fabrics 
3274,532488,DIVISLAB,DIVI39S LABORATORIES
3275,540701,DCAL,Dishman Carbogen Amcis 
3276,531553,DRL,Disha Resources 
3277,532839,DISHTV,DISH TV INDIA
3278,500068,DISAQ,DISA INDIA
3279,540047,DBL,Dilip Buildcon 
3280,540789,DNAMEDIA,Diligent Media Corporation 
3281,531153,DILIGENT,DILIGENT INDUSTRIES
3282,542155,DGL,Diksha Greens 
3283,540151,DIKSAT,Diksat Transworld 
3284,539979,DIGJAMLTD,Digjam 
3285,517214,DIGISPICE,Digispice Technologies 
3286,542685,DGCONTENT,Digicontent 
3287,540811,DML,Diggi Multitrade 
3288,500089,DICIND,DIC INDIA
3289,530959,DIANATEA,DIANA TEA CO
3290,500120,DIAMINESQ,DIAMINES CHEMICALS
3291,523736,DVL,Dhunseri Ventures 
3292,538902,DHUNTEAIND,Dhunseri Tea Industries 
3293,533336,DHUNINV,DHUNSERI INVESTMENTS
3294,531237,DHRUVCA,DHRUVA CAPITAL SERVICES
3295,540695,DWL,Dhruv Wellness 
3296,507886,DHRUVES,DHRUV ESTATES
3297,541302,DHRUV,Dhruv Consultancy Services 
3298,531306,DHPIND,DHP INDIA
3299,526971,DHOOTIN,DHOOT INDUSTRIAL FINANCE
3300,501945,DHENUBUILD,DHENU BUILDCON INFRA
3301,507442,DHARSUGAR,DHARANI SUGARS CHEMICALS
3302,511451,DHARFIN,DHARANI FINANCE
3303,506405,DHARAMSI,DHARAMSI MORARJI CHEMICAL CO
3304,540268,DHANVARSHA,Dhanvarsha Finvest 
3305,531043,ZDHJERK,DHANVANTRI JEEVAN REKHA
3306,507717,DHANUKA,DHANUKA AGRITECH
3307,521151,DHANFAB,DHANLAXMI FABRICS
3308,512485,DHANCOT,DHANLAXMI COTEX
3309,532180,DHANBANK,Dhanlaxmi Bank 
3310,532960,DHANI,Dhani Services 
3311,542679,DEL,Dhanashree Electronics 
3312,521216,DHANROTO,DHANALAXMI ROTO SPINNERS
3313,531198,DHANADACO,DHANADA CORPORATION
3314,531923,DHAMPURE,DHAMPURE SPECIALITY SUGARS
3315,500119,DHAMPURSUG,DHAMPUR SUGAR MILLS
3316,538715,DHABRIYA,Dhabriya Polywood 
3317,517514,DHINDIA,DH India 
3318,519588,DFM,DFM FOODS
3319,511072,DHFL,DEWAN HOUSING FINANCE CORPORATION
3320,542002,DCL,Devoted Construction 
3321,530765,DEVKI,DEVKI LEASING FINANCE
3322,512445,DEVITRD,DEVINSU TRADING
3323,531585,DEVINE,DEVINE IMPEX
3324,539197,DEVHARI,Devhari Exports India 
3325,531521,DESHRAK,DESH RAKSHAK AUSHDHALAYA
3326,537536,DENISCHEM,Denis Chem Lab 
3327,533137,DEN,Den Networks 
3328,504240,DLTNCBL,DELTON CABLES
3329,504286,DELTAMAGNT,Delta Manufacturing 
3330,539596,DELTA,Delta Industrial Resources 
3331,532848,DELTACORP,DELTA CORP
3332,514030,DEEPAKSP,DEEPAK SPINNERS
3333,506401,DEEPAKNI,DEEPAK NITRITE
3334,500645,DEEPAKFERT,DEEPAK FERTILISERS PETROCHEMICALS CORPORATION
3335,541778,DEEP,Deep Polymers 
3336,532760,DEEPENR,Deep Energy Resources 
3337,539559,DDIL,Deep Diamond India 
3338,539405,DITCO,Decorous Investment Trading Co 
3339,531227,DECOMIC,DECOMICA
3340,524752,DECIPHER,Decipher Labs 
3341,531989,DECPO,DECCAN POLYPACKS
3342,542248,DECCAN,Deccan Health Care 
3343,512068,DECNGOLD,DECCAN GOLD MINES
3344,502137,DECCANCE,DECCAN CEMENTS
3345,505703,DECANBRG,DECCAN BEARINGS
3346,590031,DENORA,DE NORA INDIA
3347,500117,DCW,DCW
3348,523367,DCMSHRIRAM,DCM Shriram 
3349,523369,DCMSRMIND,DCM SHRIRAM INDUSTRIES
3350,542729,DCMNVL,DCM Nouvelle 
3351,511611,DCMFINSERV,DCM FINANCIAL SERVICES
3352,502820,DCM,DCM
3353,532772,DCBBANK,DCB Bank 
3354,530393,DBSTOCKBRO,DB INTERNATIONAL STOCK BROKERS
3355,530171,DAULAT,DAULAT SECURITIES
3356,519413,DATIWARE,Datiware Maritime Infra 
3357,532528,DATAMATICS,DATAMATICS GLOBAL SERVICES
3358,539884,DARSHANORNA,Darshan Orna 
3359,539770,DARJEELING,Darjeeling Ropeway Company 
3360,540361,DANUBE,Danube Industries 
3361,532329,DANLAW,DANLAW TECHNOLOGIES INDIA
3362,521220,DAMOINDUS,DAMODAR INDUSTRIES
3363,500097,DALMIASUG,Dalmia Bharat Sugar and Industries 
3364,542216,DALBHARAT,Dalmia Bharat 
3365,501148,DSINVEST,DALAL STREET INVESTMENTS
3366,530825,DAIKAFFI,DAIKAFFIL CHEMICALS INDIA
3367,526821,DAICHI,DAIICHI KARKARIA
3368,500096,DABUR,DABUR INDIA
3369,533160,DBREALTY,D B Realty 
3370,533151,DBCORP,D B Corp 
3371,532175,CYIENT,Cyient 
3372,532173,CYBERTECH,CYBERTECH SYSTEMS AND SOFTWARE
3373,532271,CYBERMAT,CYBERMATE INFOTEK
3374,532640,CYBERMEDIA,CYBER MEDIA INDIA
3375,531472,CYBELEIND,CYBELE INDUSTRIES
3376,530843,CUPID,CUPID
3377,500480,CUMMINSIND,CUMMINS INDIA
3378,511710,CUBIFIN,CUBICAL FINANCIAL SERVICES
3379,526027,CUBEXTUB,CUBEX TUBINGS
3380,530067,CSLFINANCE,CSL Finance 
3381,542867,CSBBANK,CSB Bank 
3382,538521,CROWNTOURS,Crown Tours 
3383,539876,CROMPTON,Crompton Greaves Consumer Electricals 
3384,500092,CRISIL,CRISIL
3385,526977,CRIMSON,Crimson Metal Engineering Company 
3386,526269,CRSTCHM,CRESTCHEM
3387,511413,CREST,CREST VENTURES 
3388,512379,CRESSAN,CRESSANDA SOLUTIONS
3389,541770,CREDITACC,CreditAccess Grameen 
3390,532392,CREATIVEYE,CREATIVE EYE
3391,539527,CREATIVE,Creative Castings 
3392,509472,CRAVATEX,CRAVATEX
3393,522001,CRANEX,CRANEX
3394,512093,CRANESSOFT,CRANES SOFTWARE INTERNATIONAL
3395,538770,CRANEINFRA,Crane Infrastructure 
3396,538057,CPSEETF,CPSE ETF
3397,533144,COXKINGS,Cox Kings 
3398,531624,COUNCODOS,COUNTRY CONDO39S
3399,526550,CCHHL,Country Club Hospitality Holidays 
3400,538922,COSYN,COSYN 
3401,543172,COSPOWER,Cospower Engineering 
3402,508814,COSMOFILMS,COSMO FILMS
3403,523100,COSMOFE,COSMO FERRITES
3404,530545,COSCO,COSCO INDIA
3405,530859,COSBOARD,COSBOARD INDUSTRIES
3406,540199,CMBL,Corporate Merchant Bankers 
3407,526737,CORPOCO,CORPORATE COURIER AND CARGO
3408,506395,COROMANDEL,COROMANDEL INTERNATIONAL
3409,533167,COROENGG,COROMANDEL ENGINEERING COMPANY
3410,507543,CORAGRO,COROMANDEL AGRO PRODUCTS OILS
3411,532941,CORDSCABLE,CORDS CABLE INDUSTRIES
3412,530755,CORNE,CORAL NEWSPRINTS
3413,524506,CORALAB,CORAL LABORATORIES
3414,531556,CORALFINAC,CORAL INDIA FINANCE HOUSING
3415,522295,CONTROLPR,CONTROL PRINT
3416,538868,CSL,Continental Securities 
3417,523232,CONTPTR,CONTINENTAL PETROLEUMS
3418,531460,CONTICON,CONTINENTAL CONTROLS
3419,506935,CONTCHM,CONTINENTAL CHEMICALS
3420,531067,CONTILI,CONTIL INDIA
3421,540597,CONTAINER,Containerway International 
3422,531344,CONCOR,CONTAINER CORPORATION OF INDIA
3423,523844,CONSTRONIC,Constronics Infra 
3424,539091,CITL,Consecutive Investment Trading Company 
3425,526829,CONFIPET,CONFIDENCE PETROLEUM INDIA
3426,539991,CFEL,Confidence Futuristic Energetech 
3427,504340,CONFINT,Confidence Finance And Trading 
3428,538965,CONCORD,Concord Drugs 
3429,522231,CONART,CONART ENGINEERS
3430,543232,CAMS,Computer Age Management Services 
3431,532339,COMPUSOFT,COMPUCOM SOFTWARE
3432,532456,COMPUAGE,COMPUAGE INFOCOM
3433,531041,COMPEAU,COMPETENT AUTOMOBILES CO
3434,539986,COMSYN,Commercial Syn Bags 
3435,533272,CEBBCO,COMMERCIAL ENGINEERS BODY BUILDERS CO
3436,531216,COMFINTE,COMFORT INTECH
3437,535267,COMFINCAP,COMFORT FINCAP
3438,534691,COMCL,COMFORT COMMOTRADE
3439,540023,COLORCHIPS,Colorchips New Media 
3440,531210,COLINZ,COLINZ LABORATORIES
3441,500830,COLPAL,COLGATEPALMOLIVE INDIA
3442,532541,COFORGE,Coforge 
3443,540678,COCHINSHIP,Cochin Shipyard 
3444,513353,COCHINM,COCHIN MINERALS RUTILE
3445,508571,COCHMAL,COCHIN MALABAR ESTATES INDUSTRIES
3446,520131,COARO,COASTAL ROADWAYS
3447,501831,COASTCORP,COASTAL CORPORATION
3448,533278,COALINDIA,COAL INDIA
3449,512018,CNIRESLTD,CNI RESEARCH
3450,517330,CMI,CMI
3451,530839,CLIOINFO,CLIO INFOTECH
3452,540481,CLFL,Classic Leasing Finance 
3453,538433,CCFCL,Classic Global Finance Capital 
3454,540310,CFL,Classic Filaments 
3455,512213,CLASELE,CLASSIC ELECTRICALS
3456,506390,CLNINDIA,CLARIANT CHEMICALS INDIA
3457,540403,CLEDUCATE,CL Educate 
3458,507515,CJGEL,CJGELATINE PRODUCTS
3459,780013,CITYON,Cityon Systems India 
3460,521210,CITYMAN,CITYMAN
3461,532210,CUB,CITY UNION BANK
3462,542727,CPML,City Pulse Multiplex 
3463,538674,CITYONLINE,City Online Services 
3464,538786,CIL,Citizen Infoline 
3465,531235,CITIPOR,CITIPORT FINANCIAL SERVICES
3466,502445,CITADEL,CITADEL REALTY AND DEVELOPERS
3467,500087,CIPLA,CIPLA
3468,532324,CINEVISTA,CINEVISTA
3469,530457,CINERAD,CINERAD COMMUNICATIONS
3470,532807,CINELINE,Cineline India 
3471,526373,CINDHO,CINDRELLA HOTELS
3472,531283,CINDRELL,CINDRELLA FINANCIAL SERVICES
3473,530829,CILSEC,CIL SECURITIES
3474,533407,CNOVAPETRO,CIL NOVA PETROCHEMICALS
3475,534758,CIGNITI,CIGNITI TECHNOLOGIES
3476,542678,CHCL,Cian Healthcare 
3477,519477,CIANAGRO,CIAN Agro Industries Infrastructure 
3478,530191,CHROMATIC,CHROMATIC INDIA
3479,501833,CHOWGULSTM,CHOWGULE STEAMSHIPS
3480,540681,CHOTHANI,Chothani Foods 
3481,519475,CHORDIA,CHORDIA FOOD PRODUCTS
3482,511243,CHOLAFIN,Cholamandalam Investment and Finance Company 
3483,504973,CHOLAHLDNG,Cholamandalam Financial Holdings 
3484,526546,CHOKSILA,CHOKSI LABORATORIES
3485,530427,CHOKSI,CHOKSI IMAGING
3486,531358,CHOICEIN,CHOICE INTERNATIONAL
3487,532992,CHLLTD,CHL
3488,521244,CHITRTX,CHITRADURGA SPINTEX
3489,526817,CHEVIOT,CHEVIOT CO
3490,500110,CHENNPETRO,CHENNAI PETROLEUM CORPORATION
3491,523489,CMMHOSP,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL
3492,539011,CHENFERRO,Chennai Ferrous Industries 
3493,537326,CHEMTECH,Chemtech Industrial Valves 
3494,506365,CHEMOPH,CHEMO PHARMA LABORATORIES
3495,539230,CHEMIESYNT,Chemiesynth Vapi 
3496,541269,CHEMFABALKA,Chemfab Alkalis 
3497,540395,CHEMCRUX,Chemcrux Enterprises 
3498,543233,CHEMCON,Chemcon Speciality Chemicals 
3499,530871,CHEMBOND,CHEMBOND CHEMICALS
3500,539800,CHDCHEM,CHD Chemicals 
3501,531977,CHLOGIST,CHARTERED LOGISTICS
3502,511696,CHRTEDCA,CHARTERED CAPITAL INVESTMENT
3503,531327,CHARMS,CHARMS INDUSTRIES
3504,540829,CHANDRIMA,Chandrima Mercantiles 
3505,530309,CHANDRAP,CHANDRA PRABHU INTERNATIONAL
3506,542934,CBPL,Chandra Bhagat Pharma 
3507,522292,CHANDNI,Chandni Textiles Engineering Ind 
3508,542627,CHANDNIMACH,Chandni Machines 
3509,500085,CHAMBLFERT,CHAMBAL FERTILISERS CHEMICALS
3510,512301,CHMBBRW,CHAMBAL BREWERIES DISTILLERIES
3511,530307,CHAMANSEQ,CHAMAN LAL SETIA EXPORTS
3512,539600,CHAMAK,Chamak Holdings 
3513,542399,CHALET,Chalet Hotels 
3514,531946,CHADPAP,CHADHA PAPERS
3515,531489,CGVAK,CGVAK SOFTWARE EXPORTS
3516,500093,CGPOWER,CG Power and Industrial Solutions 
3517,542333,CESCVENTURE,CESC Ventures 
3518,500084,CESC,CESC
3519,512341,CESL,CES 
3520,532413,CEREBRAINT,CEREBRA INTEGRATED TECHNOLOGIES
3521,532443,CERA,CERA SANITARYWARE
3522,500040,CENTURYTEX,CENTURY TEXTILES INDUSTRIES
3523,532548,CENTURYPLY,CENTURY PLYBOARDS I
3524,500083,CENTEXT,CENTURY EXTRUSIONS
3525,500280,CENTENKA,CENTURY ENKA
3526,517544,CENTUM,CENTUM ELECTRONICS
3527,501150,CENTRUM,CENTRUM CAPITAL
3528,532885,CENTRALBK,CENTRAL BANK OF INDIA
3529,531621,CENTERAC,CENTERAC TECHNOLOGIES
3530,531380,CSURGSU,CENTENIAL SURGICAL SUTURE
3531,522251,CENLUB,CENLUB INDUSTRIES
3532,532701,CELLA,Cella Space 
3533,532695,CELEBRITY,CELEBRITY FASHIONS
3534,538734,CEINSYSTECH,Ceinsys Tech 
3535,514171,CEETAIN,CEETA INDUSTRIES
3536,531119,CEENIK,CEENIK EXPORTS INDIA
